name,nickname,score,count,platform,date,dna,company,tag,url,img
传说的斯塔菲 对决！黛尔海盗团,伝説のスタフィー たいけつ！ダイール海賊団,-1.0,-1,['NDS'],2008-07-10,['动作'],Nintendo,['动作'],https://www.vgtime.com/game/1514.jhtml,https://img01.vgtime.com/photo/web/151104173753365.jpg
高达 战斗宇宙,Gundam Battle Universe,8.2,21,['PSP'],2008-07-17,"['动作', '射击']",Bandai Namco,"['动作', '射击']",https://www.vgtime.com/game/1548.jhtml,https://img01.vgtime.com/photo/web/151105151307127.jpg
英雄传说 空之轨迹 the 3rd,英雄伝説 空の軌跡 the 3rd,8.7,244,['PSP'],2008-07-24,['角色扮演'],Nihon Falcom,['角色扮演'],https://www.vgtime.com/game/1675.jhtml,https://img01.vgtime.com/photo/web/151105160942578.jpg
灵魂能力4,SoulCalibur IV,7.6,41,"['X360', 'PS3']",2008-07-29,['格斗'],Bandai Namco,['格斗'],https://www.vgtime.com/game/1606.jhtml,https://img01.vgtime.com/photo/web/151105153057972.jpg
零 月蚀的假面,零〜月蝕の仮面〜,8.3,46,['Wii'],2008-07-30,"['动作', '冒险']",Nintendo,"['动作', '冒险']",https://www.vgtime.com/game/1673.jhtml,https://img01.vgtime.com/photo/web/151105160129941.jpg
节奏天国 金,リズム天国ゴールド,8.5,96,['NDS'],2008-07-31,['音乐'],Nintendo,"['音乐', '魔性', '洗脑']",https://www.vgtime.com/game/1690.jhtml,https://img01.vgtime.com/photo/web/151105162418295.jpg
梦幻之星 携带版,ファンタシースターポータブル,7.8,13,['PSP'],2008-07-31,"['动作', '角色扮演']",SEGA,"['动作', '角色扮演']",https://www.vgtime.com/game/1626.jhtml,https://img01.vgtime.com/photo/web/151105155146688.jpg
鬼魂力量 起源,スペクトラルフォース ジェネシス,-1.0,-1,"['NDS', 'PSV']",2008-06-19,['策略'],Idea Factory,['策略'],https://www.vgtime.com/game/1245.jhtml,https://img01.vgtime.com/photo/web/151104145523369.jpg
不可思议的迷宫 风来的西林3 机关屋中沉睡的公主,不思議のダンジョン 風来のシレン3 ~からくり屋敷の眠り姫~,-1.0,-1,['Wii'],2008-06-05,['角色扮演'],SEGA,['角色扮演'],https://www.vgtime.com/game/955.jhtml,https://img01.vgtime.com/photo/web/151103165954990.jpg
命运与征服3 凯恩之怒,Command & Conquer 3: Kane's Wrath,-1.0,-1,"['PC', 'X360']",2008-06-23,['即时战略'],EA,['即时战略'],https://www.vgtime.com/game/1191.jhtml,https://img01.vgtime.com/photo/web/151104144906846.jpg
鬼屋魔影,Alone in the Dark,5.9,22,"['PC', 'Wii', 'X360', 'PS2', 'PS3']",2008-06-23,"['动作', '冒险']",Eden Studios,"['动作', '冒险']",https://www.vgtime.com/game/1307.jhtml,https://img01.vgtime.com/photo/web/151104150127626.jpg
大合奏！乐团兄弟DX,大合奏!バンドブラザーズDX,-1.0,-1,['NDS'],2008-06-26,['音乐'],Nintendo,['音乐'],https://www.vgtime.com/game/1373.jhtml,https://img01.vgtime.com/photo/web/151104153924775.jpg
魔界战记 魔界王子与红月,魔界戦記ディスガイア 魔界の王子と赤い月,-1.0,-1,['NDS'],2008-06-26,"['策略', '角色扮演']",日本一,"['策略', '角色扮演']",https://www.vgtime.com/game/1400.jhtml,https://img01.vgtime.com/photo/web/151104154448483.jpg
上旋高手3,Top Spin 3,-1.0,-1,"['NDS', 'Wii', 'X360', 'PS3']",2008-06-23,['体育'],2K,['体育'],https://www.vgtime.com/game/1308.jhtml,https://img01.vgtime.com/photo/web/151104152000520.jpg
战国BASARA X,戦国BASARA X,-1.0,-1,['PS2'],2008-06-26,['格斗'],CAPCOM,['格斗'],https://www.vgtime.com/game/1419.jhtml,https://img01.vgtime.com/photo/web/151104155315682.jpg
仙乐传说 拉塔特斯克的骑士,テイルズ オブ シンフォニア ラタトスクの騎士,-1.0,-1,['Wii'],2008-06-26,['角色扮演'],Bandai Namco,['角色扮演'],https://www.vgtime.com/game/1480.jhtml,https://img01.vgtime.com/photo/web/151104161523923.jpg
高达之纹章,Emblem of Gundam,-1.0,-1,['NDS'],2008-05-01,['策略'],Bandai Namco,['策略'],https://www.vgtime.com/game/815.jhtml,https://img01.vgtime.com/photo/web/151102163841848.jpg
薄雾,Haze,-1.0,-1,['PS3'],2008-05-20,"['主视角', '射击']",Free Radical Design,"['主视角', '射击']",https://www.vgtime.com/game/842.jhtml,https://img01.vgtime.com/photo/web/151102170412927.jpg
光辉圣约2 意志,ルミナスアーク2 ウィル,-1.0,-1,['NDS'],2008-05-15,"['策略', '角色扮演']",Marvelous,"['策略', '角色扮演']",https://www.vgtime.com/game/833.jhtml,https://img01.vgtime.com/photo/web/1511021335555797.jpg
海格力斯的荣光 魂之证明,ヘラクレスの栄光 魂の証明,-1.0,-1,['NDS'],2008-05-22,['角色扮演'],Paon,['角色扮演'],https://www.vgtime.com/game/850.jhtml,https://img01.vgtime.com/photo/web/151102171310938.jpg
欧洲足球锦标赛 2008,UEFA EURO 2008,-1.0,-1,"['PC', 'X360', 'PSP', 'PS2', 'PS3']",2008-05-19,['体育'],EA,['体育'],https://www.vgtime.com/game/836.jhtml,https://img01.vgtime.com/photo/web/151102165757561.jpg
无限边界 超级机器人大战OG传说,無限のフロンティア スーパーロボット大戦OGサーガ,7.6,14,['NDS'],2008-05-29,['角色扮演'],BANPRESTO,['角色扮演'],https://www.vgtime.com/game/890.jhtml,https://img01.vgtime.com/photo/web/151103153405903.jpg
瓦尔哈拉骑士2,ヴァルハラナイツ2 ,-1.0,-1,['PSP'],2008-05-29,['角色扮演'],Marvelous,['角色扮演'],https://www.vgtime.com/game/891.jhtml,https://img01.vgtime.com/photo/web/151103155130318.jpg
玛娜传奇2 没落学园与炼金术士们,マナケミア2～おちた学園と錬金術士たち～,-1.0,-1,"['PSP', 'PS2']",2008-05-29,['角色扮演'],Gust,['角色扮演'],https://www.vgtime.com/game/2539.jhtml,https://img01.vgtime.com/photo/web/150730104041858.jpg
战斗幻想曲,Battle Fantaisa,-1.0,-1,"['X360', 'PS3']",2008-05-29,['格斗'],Arc System Works,['格斗'],https://www.vgtime.com/game/892.jhtml,https://img01.vgtime.com/photo/web/151103155908769.jpg
黑客帝国 尼奥之路,The Matrix: Path of Neo,-1.0,-1,"['PC', 'Xbox', 'PS2']",2005-11-07,"['动作', '冒险']",Shiny Entertainment,"['动作', '冒险']",https://www.vgtime.com/game/4173.jhtml,
益智之谜 战神的挑战,Puzzle Quest: Challenge of the Warlords,-1.0,-1,"['PC', 'NDS', 'Wii', 'X360', 'PSP', 'PS2', 'PS3']",2007-03-20,['益智'],Infinite Interactive,['益智'],https://www.vgtime.com/game/3308.jhtml,https://img01.vgtime.com/photo/web/15111216163794.jpg
马里奥赛车Wii,Mario Kart  Wii,8.5,73,['Wii'],2008-04-10,['竞速'],Nintendo,['竞速'],https://www.vgtime.com/game/771.jhtml,https://img01.vgtime.com/photo/web/151102150831334.jpg
战场女武神,戦場のヴァルキュリア,8.6,416,"['PC', 'PS3', 'Switch']",2008-04-24,"['策略', '角色扮演']",SEGA,"['策略', '角色扮演']",https://www.vgtime.com/game/773.jhtml,https://img01.vgtime.com/photo/web/151102152557690.jpg
魔唤精灵 携带版,ヴァンテージマスターポータブル,-1.0,-1,['PSP'],2008-04-24,"['策略', '角色扮演']",Nihon Falcom,"['策略', '角色扮演']",https://www.vgtime.com/game/782.jhtml,https://img01.vgtime.com/photo/web/151102112328119.jpg
太鼓达人DS 七岛大冒险,太鼓の達人,7.9,14,['NDS'],2008-04-24,['音乐'],Bandai Namco,['音乐'],https://www.vgtime.com/game/784.jhtml,https://img01.vgtime.com/photo/web/151102154930760.jpg
召唤之夜,サモンナイト,-1.0,-1,['NDS'],2008-04-24,"['策略', '角色扮演']",BANPRESTO,"['策略', '角色扮演']",https://www.vgtime.com/game/786.jhtml,https://img01.vgtime.com/photo/web/151102163434650.jpg
死亡之屋2&3 Return,The House of the Dead 2 & 3 Return,-1.0,-1,['Wii'],2008-03-11,['射击'],SEGA,['射击'],https://www.vgtime.com/game/691.jhtml,https://img01.vgtime.com/photo/web/151029154849628.jpg
如龙 见参,龍が如く 見参!,8.2,33,['PS3'],2008-03-06,['动作'],SEGA,['动作'],https://www.vgtime.com/game/681.jhtml,https://img01.vgtime.com/photo/web/151029150527216.jpg
死刑犯2 充血,Condemned 2: Bloodshot,-1.0,-1,"['X360', 'PS3']",2008-03-11,"['主视角', '射击']",SEGA,"['主视角', '射击']",https://www.vgtime.com/game/705.jhtml,https://img01.vgtime.com/photo/web/15102917014627.jpg
战地双雄,ARMY OF TWO,7.1,14,"['X360', 'PS3']",2008-03-06,"['动作', '射击']",EA,"['动作', '射击']",https://www.vgtime.com/game/687.jhtml,https://img01.vgtime.com/photo/web/151029152558139.jpg
彩虹六号 维加斯2,Tom Clancy's Rainbow Six: Vegas 2,7.7,19,"['PC', 'X360', 'PS3']",2008-03-18,"['主视角', '射击']",Ubisoft,"['主视角', '射击']",https://www.vgtime.com/game/713.jhtml,https://img01.vgtime.com/photo/web/151029174710476.jpg
时间空洞,TIME HOLLOW 奪われた過去を求めて,-1.0,-1,['NDS'],2008-03-19,"['文字', '冒险']",Konami,"['文字', '冒险']",https://www.vgtime.com/game/716.jhtml,https://img01.vgtime.com/photo/web/151029181121134.jpg
无限回廊,無限回廊,8.1,116,"['PSP', 'PS3']",2008-03-19,['益智'],Sony Interactive Entertainment,['益智'],https://www.vgtime.com/game/718.jhtml,https://img01.vgtime.com/photo/web/151029183423801.jpg
重生传说,テイルズ オブ リバース,7.7,26,['PSP'],2008-03-19,['角色扮演'],Bandai Namco,['角色扮演'],https://www.vgtime.com/game/729.jhtml,https://img01.vgtime.com/photo/web/151030162956334.jpg
海腹川背 携带版,海腹川背 Portable,-1.0,-1,['PSP'],2008-03-27,['动作'],Marvelous,['动作'],https://www.vgtime.com/game/751.jhtml,https://img01.vgtime.com/photo/web/151030181337246.jpg
忍者龙剑传 龙剑,Ninja Gaiden: Dragon Sword,7.7,125,['NDS'],2008-03-20,"['动作', '冒险', '射击']",Koei Tecmo,"['动作', '冒险', '射击']",https://www.vgtime.com/game/733.jhtml,https://img01.vgtime.com/photo/web/151030171215815.jpg
口袋妖怪守护者 融合,ポケモンレンジャー バトナージ,-1.0,-1,['NDS'],2008-03-20,['角色扮演'],Nintendo,['角色扮演'],https://www.vgtime.com/game/731.jhtml,https://img01.vgtime.com/photo/web/151030165309884.jpg
机动战士高达 基连的野望 阿克西斯的威胁,機動戦士ガンダム ギレンの野望 アクシズの脅威,-1.0,-1,['PSP'],2008-02-07,['策略'],Bandai Namco,['策略'],https://www.vgtime.com/game/530.jhtml,https://img01.vgtime.com/photo/web/151028174238859.jpg
心跳回忆 Girl's Side 第二学期,Tokimeki Memorial Girl's Side 2nd Season,-1.0,-1,['NDS'],2008-02-14,"['文字', '冒险']",Konami,"['文字', '冒险', '恋爱']",https://www.vgtime.com/game/535.jhtml,https://img01.vgtime.com/photo/web/151028175511454.jpg
我的造型师,MyStylist,-1.0,-1,['PSP'],2008-02-01,['模拟'],Crispy's!,['模拟'],https://www.vgtime.com/game/484.jhtml,https://img01.vgtime.com/photo/web/15102816571024.jpg
梦精灵 深夜入梦,NiGHTS Into Dreams,-1.0,-1,"['X360', 'PS2']",2008-02-21,"['动作', '平台']",Sonic Team,"['动作', '平台']",https://www.vgtime.com/game/22.jhtml,https://img01.vgtime.com/photo/web/1510281851402.jpg
牧场物语 闪耀太阳与伙伴们,牧場物語 キラキラ太陽となかまたち,-1.0,-1,['NDS'],2008-02-21,"['文字', '冒险']",Marvelous,"['文字', '冒险']",https://www.vgtime.com/game/545.jhtml,https://img01.vgtime.com/photo/web/151028182226726.jpg
失落的星球,Lost Planet: Extreme Condition,7.4,81,"['PC', 'X360', 'PS3']",2008-02-21,"['动作', '射击']",CAPCOM,"['动作', '射击']",https://www.vgtime.com/game/579.jhtml,https://img01.vgtime.com/photo/web/15102819030050.jpg
迷失 穿越多莫斯,Lost: Via Domus,-1.0,-1,"['PC', 'X360', 'PS3']",2008-02-26,"['动作', '冒险']",Ubisoft,"['动作', '冒险']",https://www.vgtime.com/game/599.jhtml,https://img01.vgtime.com/photo/web/15102914231352.jpg
偶像大师 Live For You！,The Idolm@ster: Live for You!,-1.0,-1,['X360'],2008-02-28,['音乐'],Bandai Namco,['音乐'],https://www.vgtime.com/game/624.jhtml,https://img01.vgtime.com/photo/web/1510291434416.jpg
灵光守护者,ソーマブリンガー,8.2,68,['NDS'],2008-02-28,"['动作', '角色扮演']",Nintendo,"['动作', '角色扮演']",https://www.vgtime.com/game/644.jhtml,https://img01.vgtime.com/photo/web/151029144424226.jpg
高达无双 特别版,ガンダム無双 Special,-1.0,-1,['PS2'],2008-02-28,['动作'],Bandai Namco,['动作'],https://www.vgtime.com/game/656.jhtml,https://img01.vgtime.com/photo/web/151029145925312.jpg
魔法工厂2,Rune Factory 2,-1.0,-1,['NDS'],2008-01-03,['模拟'],MWV,['模拟'],https://www.vgtime.com/game/312.jhtml,https://img01.vgtime.com/photo/web/151027183335942.jpg
索尼克滑板 失重状态,Sonic Riders: Zero Gravity,-1.0,-1,"['Wii', 'PS2']",2008-01-08,['竞速'],Sonic Team,['竞速'],https://www.vgtime.com/game/321.jhtml,https://img01.vgtime.com/photo/web/151027184944637.jpg
实况足球 2008,Pro Evolution Soccer 2008,8.0,58,"['PC', 'NDS', 'Wii', 'X360', 'PSP', 'PS2', 'PS3']",2008-01-24,['体育'],Konami,['体育'],https://www.vgtime.com/game/445.jhtml,https://img01.vgtime.com/photo/web/160315054039348.jpg
凉宫春日的迷惑,涼宮ハルヒの戸惑,-1.0,-1,['PS2'],2008-01-31,['射击'],BANPRESTO,['射击'],https://www.vgtime.com/game/457.jhtml,https://img01.vgtime.com/photo/web/151028152442133.jpg
马里奥与索尼克 北京奥运会,Mario & Sonic at Beijing Olympic Games,7.8,16,"['NDS', 'Wii']",2008-01-17,['体育'],SEGA,['体育'],https://www.vgtime.com/game/327.jhtml,https://img01.vgtime.com/photo/web/151028135141728.jpg
鬼泣4,Devil May Cry 4,8.4,946,"['PC', 'X360', 'XBone', 'PS3', 'PS4']",2008-01-31,['动作'],CAPCOM,['动作'],https://www.vgtime.com/game/478.jhtml,https://img01.vgtime.com/photo/web/151028162944814.jpg
宿命传说 导演剪辑版,テイルズ オブ デスティニー ディレクターズカット,8.9,68,['PS2'],2008-01-31,['角色扮演'],Bandai Namco,['角色扮演'],https://www.vgtime.com/game/465.jhtml,https://img01.vgtime.com/photo/web/15102815533567.jpg
魔界战记3,魔界戦記ディスガイア3,-1.0,-1,['PS3'],2008-01-31,"['策略', '角色扮演']",日本一,"['策略', '角色扮演']",https://www.vgtime.com/game/483.jhtml,https://img01.vgtime.com/photo/web/151028133558493.jpg
大众高尔夫 携带版 2,みんなのGolf ポータブル2,-1.0,-1,['PSP'],2007-12-06,['体育'],null,['体育'],https://www.vgtime.com/game/3770.jhtml,
Wii Fit,Wii Fit,-1.0,-1,['Wii'],2007-12-01,"['健身', '体感']",Nintendo,"['健身', '体感']",https://www.vgtime.com/game/3768.jhtml,
陆行鸟不可思议的迷宫 忘却时间的迷宫,チョコボの不思議なダンジョン 時忘れの迷宮,-1.0,-1,"['NDS', 'Wii']",2007-12-13,['角色扮演'],Square Enix,['角色扮演'],https://www.vgtime.com/game/3778.jhtml,
梦精灵 星降夜物语,ナイツ 〜星降る夜の物語〜,-1.0,-1,['Wii'],2007-12-13,['平台'],SEGA,['平台'],https://www.vgtime.com/game/3779.jhtml,
勇者别嚣张,勇者のくせになまいきだ。,7.7,20,['PSP'],2007-12-06,"['策略', '模拟']",Acquire,"['策略', '模拟']",https://www.vgtime.com/game/3772.jhtml,
火影忍者 疾风传 终极觉醒2,NARUTO －ナルト－ 疾風伝 ナルティメットアクセル2,8.3,45,['PS2'],2007-12-20,['格斗'],Bandai Namco,['格斗'],https://www.vgtime.com/game/3607.jhtml,https://img01.vgtime.com/photo/web/160411133932449.jpg
啪塔砰,PATAPON,8.0,288,['PSP'],2007-12-20,['音乐'],Sony Interactive Entertainment,['音乐'],https://www.vgtime.com/game/3606.jhtml,https://img01.vgtime.com/photo/web/160411163358425.jpg
我们爱高尔夫,WE LOVE GOLF !,-1.0,-1,['Wii'],2007-12-13,['体育'],CAPCOM,['体育'],https://www.vgtime.com/game/3780.jhtml,
最终幻想Ⅳ 重制版,ファイナルファンタジーIV,8.2,57,"['NDS', 'WiiU', 'PSP']",2007-12-20,['角色扮演'],Square Enix,['角色扮演'],https://www.vgtime.com/game/3783.jhtml,
黑暗地带 51区,BlackSite: Area 51,-1.0,-1,"['PC', 'X360', 'PS3']",2007-11-12,"['主视角', '射击']",Midway Games,"['主视角', '射击']",https://www.vgtime.com/game/3744.jhtml,
致命格斗 少林和尚,Mortal Kombat: Shaolin Monks,-1.0,-1,"['Xbox', 'PS2']",2005-09-16,['格斗'],Midway Games,['格斗'],https://www.vgtime.com/game/4143.jhtml,
枪神,Stranglehold,-1.0,-1,"['PC', 'X360', 'PS3']",2007-09-05,"['第三人称', '射击']",Midway Games,"['第三人称', '射击']",https://www.vgtime.com/game/3674.jhtml,
虚幻锦标赛2：联德瑞的冲突,Unreal Championship 2: The Liandri Conflict,-1.0,-1,['Xbox'],2005-04-18,"['主视角', '射击']",Epic Games,"['主视角', '射击']",https://www.vgtime.com/game/4064.jhtml,
纵横火网 七悲,Gauntlet: Seven Sorrows,-1.0,-1,"['X360', 'PS2']",2005-12-12,['动作'],Midway Games,['动作'],https://www.vgtime.com/game/4197.jhtml,
押忍！奋斗！应援团,押忍!闘え!応援団,8.6,114,['NDS'],2005-07-28,['音乐'],iNiS,['音乐'],https://www.vgtime.com/game/4119.jhtml,
饶舌兔子,Project Rap Rabbit,-1.0,-1,['平台未定'],1970-01-01,['音乐'],七音社,['音乐'],https://www.vgtime.com/game/10295.jhtml,https://img01.vgtime.com/game/cover/2017/05/17/170517121724869.jpg
驯龙狮 音之魂,ドラゴンテイマー サウンドスピリット,-1.0,-1,['NDS'],2007-11-01,['角色扮演'],null,['角色扮演'],https://www.vgtime.com/game/3736.jhtml,
三国志DS 2,三國志DS2,-1.0,-1,['NDS'],2007-11-01,['策略'],Koei Tecmo,['策略'],https://www.vgtime.com/game/3735.jhtml,
超级机器人大战 特勤司令官2,スーパーロボット大戦 Scramble Commander the 2nd,-1.0,-1,['PS2'],2007-11-01,['即时战略'],NK-SYSTEM,['即时战略'],https://www.vgtime.com/game/3737.jhtml,
超级马里奥银河,スーパーマリオギャラクシー,9.1,202,['Wii'],2007-11-01,['平台'],Nintendo,['平台'],https://www.vgtime.com/game/3742.jhtml,
欧普纳大冒险,オプーナ,-1.0,-1,['Wii'],2007-11-01,['角色扮演'],ArtePiazza,['角色扮演'],https://www.vgtime.com/game/3738.jhtml,
真·三国无双5,真・三國無双5,7.2,421,"['PC', 'X360', 'PS3']",2007-11-11,['动作'],Omega Force,['动作'],https://www.vgtime.com/game/3743.jhtml,
马里奥索尼克 北京奥运会,Mario & Sonic at the Olympic Games,8.0,20,"['NDS', 'Wii']",2007-11-06,['体育'],SEGA,['体育'],https://www.vgtime.com/game/3739.jhtml,
生化危机 安布雷拉历代记,Resident Evil:The Umbrella Chronicles,7.6,81,"['Wii', 'PS3']",2007-11-13,"['主视角', '射击']",CAPCOM,"['主视角', '射击']",https://www.vgtime.com/game/3749.jhtml,
荣誉勋章 英雄2,Medal of Honor Heroes 2,-1.0,-1,"['Wii', 'PSP']",2007-11-13,"['主视角', '射击']",EA,"['主视角', '射击']",https://www.vgtime.com/game/3748.jhtml,
刺客信条,Assassin's Creed,7.8,467,"['PC', 'X360', 'PS3']",2007-11-13,"['动作', '沙箱']",Ubisoft,"['动作', '沙箱']",https://www.vgtime.com/game/3755.jhtml,
极品飞车 职业街头赛,Need for Speed ProStreet,7.3,14,"['PC', 'NDS', 'Wii', 'X360', 'PSP', 'PS2', 'PS3']",2007-11-14,['竞速'],EA,['竞速'],https://www.vgtime.com/game/3746.jhtml,
化解危机4,Time Crisis 4,-1.0,-1,['PS3'],2007-11-20,['射击'],Nex Entertainment,['射击'],https://www.vgtime.com/game/3756.jhtml,
摇滚乐队,Rock Band,-1.0,-1,"['Wii', 'X360', 'PS2', 'PS3']",2007-11-20,['音乐'],Harmonix Music Systems,['音乐'],https://www.vgtime.com/game/3757.jhtml,
灵魂能力 传奇,Soulcalibur Legends,-1.0,-1,['Wii'],2007-11-20,"['动作', '冒险']",Project Soul,"['动作', '冒险']",https://www.vgtime.com/game/3758.jhtml,
勇者斗恶龙4,DRAGON QUEST Ⅳ,8.4,108,['NDS'],2007-11-22,['角色扮演'],Square Enix,['角色扮演'],https://www.vgtime.com/game/3761.jhtml,
流星的洛克人 狂战士×忍者/狂战士×恐龙,流星のロックマン2 ベルセルク×シノビ/ベルセルク×ダイナソー,-1.0,-1,['NDS'],2007-11-22,"['动作', '角色扮演']",CAPCOM,"['动作', '角色扮演']",https://www.vgtime.com/game/3760.jhtml,
痛,PAIN ,-1.0,-1,['PS3'],2007-11-29,['动作'],Idol Minds,['动作'],https://www.vgtime.com/game/1934.jhtml,https://img01.vgtime.com/photo/web/150529152757234.jpg
雷顿教授与恶魔之箱,レイトン教授と悪魔の箱,8.3,63,"['Android', 'iOS', 'NDS']",2007-11-29,['文字'],LEVEL-5,['文字'],https://www.vgtime.com/game/3762.jhtml,
魔法飞球2nd,スイングゴルフ パンヤ 2ndショット!,-1.0,-1,['Wii'],2007-11-29,['体育'],Ntreev Soft,['体育'],https://www.vgtime.com/game/3766.jhtml,
罪恶装备2 OVERTURE,GUILTY GEAR2 OVERTURE,-1.0,-1,['X360'],2007-11-29,['动作'],Arc System Works,['动作'],https://www.vgtime.com/game/3767.jhtml,
战国BASARA 2 英雄外传,戦国BASARA2 英雄外伝(HEROES),7.9,46,"['Wii', 'PS2']",2007-11-29,['动作'],CAPCOM,"['动作', 'PS2']",https://www.vgtime.com/game/3764.jhtml,
NBA Live 08,NBA Live 08,7.7,35,"['PC', 'Wii', 'X360', 'PSP', 'PS2', 'PS3']",2007-10-01,['体育'],EA,['体育'],https://www.vgtime.com/game/3702.jhtml,
NBA 2K8,NBA 2K8,7.8,10,"['X360', 'PS2', 'PS3']",2007-10-02,['体育'],Visual Concepts,['体育'],https://www.vgtime.com/game/3701.jhtml,
龙珠Z电光石火！流星,ドラゴンボールZ Sparking! METEOR,8.7,15,"['Wii', 'PS2']",2007-10-04,['格斗'],Spike Chunsoft,"['格斗', 'PS2']",https://www.vgtime.com/game/3707.jhtml,
黑暗行动,オペレーション·ダークネス,-1.0,-1,['X360'],2007-10-11,"['策略', '角色扮演']",Success,"['策略', '角色扮演']",https://www.vgtime.com/game/3716.jhtml,
军团要塞2,Team Fortress 2,8.4,22,"['PC', 'X360', 'PS3']",2007-10-09,"['动作', '射击']",Valve,"['动作', '射击']",https://www.vgtime.com/game/10214.jhtml,https://img01.vgtime.com/game/cover/2017/04/27/170427165323494.jpg
美丽的块魂,ビューティフル塊魂,-1.0,-1,['X360'],2007-10-18,['动作'],Bandai Namco,['动作'],https://www.vgtime.com/game/3718.jhtml,
幻想宝贝,Imagine: Babyz,-1.0,-1,"['NDS', '3DS']",2007-10-23,"['模拟', '益智', '育成']",Ubisoft,"['模拟', '益智', '育成']",https://www.vgtime.com/game/1954.jhtml,https://img01.vgtime.com/photo/web/150422153035644.jpg
恶魔城X 编年史,Castlevania：The Dracula X Chronicles,7.6,56,['PSP'],2007-10-23,['动作'],Konami,['动作'],https://www.vgtime.com/game/3720.jhtml,
幽灵战队,Ghost Squad,-1.0,-1,['Wii'],2007-10-23,"['主视角', '射击']",SEGA,"['主视角', '射击']",https://www.vgtime.com/game/3731.jhtml,
最终幻想战略版 A2 封穴的魔法书,ファイナルファンタジータクティクス A2 封穴のグリモア,8.7,128,['NDS'],2007-10-25,"['策略', '角色扮演']",Square Enix,"['策略', '角色扮演']",https://www.vgtime.com/game/3726.jhtml,
世界足球 胜利十一人 GOAL×GOAL,WORLD SOCCER WINNING ELEVEN DS GOAL×GOAL,-1.0,-1,['NDS'],2007-10-25,['体育'],Konami,['体育'],https://www.vgtime.com/game/3725.jhtml,
忌火起草,忌火起草,-1.0,-1,"['Wii', 'PS3']",2007-10-25,['文字'],Chunsoft,['文字'],https://www.vgtime.com/game/3728.jhtml,
审判之眼 机神的叛乱,THE EYE OF JUDGMENT BIOLITH REBELLION 〜機神の叛乱〜,-1.0,-1,['PS3'],2007-10-25,['卡牌'],null,['卡牌'],https://www.vgtime.com/game/3729.jhtml,
宝岛Z,宝島Z バルバロスの秘宝,-1.0,-1,['Wii'],2007-10-25,"['动作', '冒险']",CAPCOM,"['动作', '冒险']",https://www.vgtime.com/game/3730.jhtml,
火影忍者 忍者的成长,Naruto: Rise of a Ninja,-1.0,-1,['X360'],2007-10-30,['动作'],Ubisoft,['动作'],https://www.vgtime.com/game/3734.jhtml,
荣誉勋章 空降兵,Medal of Honor: Airborne,8.0,58,"['PC', 'X360', 'PS3']",2007-09-04,"['主视角', '射击']",EA,"['主视角', '射击']",https://www.vgtime.com/game/3673.jhtml,
异世纪传说3 THE FINAL,Another Century's Episode 3 THE FINAL,-1.0,-1,['PS2'],2007-09-06,['动作'],FromSoftware,['动作'],https://www.vgtime.com/game/3675.jhtml,
炽天使2 二战绝密使命,Blazing Angels 2: Secret Missions of WWII,-1.0,-1,"['PC', 'X360', 'PS3']",2007-09-07,['射击'],Ubisoft,['射击'],https://www.vgtime.com/game/3689.jhtml,
危机之源 最终幻想Ⅶ,クライシス コア -ファイナルファンタジーVII-,8.9,766,['PSP'],2007-09-13,"['动作', '角色扮演']",Square Enix,"['动作', '角色扮演']",https://www.vgtime.com/game/3682.jhtml,
致命惯性,Fatal Inertia,-1.0,-1,"['X360', 'PS3']",2007-09-06,['竞速'],Koei Tecmo,['竞速'],https://www.vgtime.com/game/3677.jhtml,
Skate,Skate,-1.0,-1,"['X360', 'PS3']",2007-09-14,['体育'],EA,['体育'],https://www.vgtime.com/game/3683.jhtml,
潜龙谍影 掌上行动 Plus,METAL GEAR SOLID PORTABLE OPS +,7.6,59,['PSP'],2007-09-20,"['动作', '第三人称', '射击']",Kojima Productions,"['动作', '第三人称', '射击']",https://www.vgtime.com/game/3692.jhtml,
拯救德尔托拉 7颗宝石,デルトラクエスト 7つの宝石,-1.0,-1,['NDS'],2007-09-20,"['动作', '角色扮演']",Bandai Namco,"['动作', '角色扮演']",https://www.vgtime.com/game/3690.jhtml,
梦幻之星 伊鲁米那斯的野望,ファンタシースターユニバース イルミナスの野望,-1.0,-1,"['PC', 'X360', 'PS2']",2007-09-27,"['角色扮演', 'MMO']",SEGA,"['角色扮演', 'MMO']",https://www.vgtime.com/game/3695.jhtml,
战国无双 KATANA,戦国無双KATANA,-1.0,-1,['Wii'],2007-09-20,['动作'],Koei Tecmo,['动作'],https://www.vgtime.com/game/3693.jhtml,
阿加雷斯特战记,アガレスト戦記,-1.0,-1,"['PC', 'PS3']",2007-09-27,"['策略', '角色扮演']",Idea Factory,"['策略', '角色扮演']",https://www.vgtime.com/game/3696.jhtml,
死神BLEACH 刀刃战士2nd,BLEACH ~ブレイド·バトラーズ2nd~,-1.0,-1,['PS2'],2007-09-27,['动作'],Sony Interactive Entertainment,['动作'],https://www.vgtime.com/game/3697.jhtml,
FIFA 08,FIFA 08,-1.0,-1,"['PC', 'NDS', 'Wii', 'X360', 'PSP', 'PS2', 'PS3']",2007-09-27,['体育'],EA,['体育'],https://www.vgtime.com/game/3710.jhtml,
